Post2,Poste7,Post5,Poste2,Poste3,Poste4
0.515557494785485,0.198942489392474,0.327283322940273,0.244983282349608,0.173035846912411,0.182393548991503
0.82852564433948,0.798653501725165,0.727794102686819,0.68920422749254,0.721857099390185,0.770641329086519
0.933259054615076,0.801032812756501,0.886397379176663,0.85987028128105,0.832402572619753,0.817273699774623
0.968710357548596,0.80131455710999,0.939665596965916,0.915748597312513,0.859719791653114,0.825578118678491
0.739410263249408,0.201375304104504,0.574662045008649,0.466341609763306,0.291088689622217,0.230950215341201
0.453329177106014,0.198942381418253,0.286145156604661,0.220514751998724,0.173049757691632,0.182966612849035
0.803534180793914,0.798653418580954,0.713972248151336,0.687853350722242,0.728274244284015,0.771723165598531
0.91568623223237,0.801032914638573,0.868685378870416,0.847270825592822,0.829803156987327,0.816644473845387
0.958815104976875,0.801314638150976,0.925998054295564,0.902551007368612,0.855063535226158,0.824716227549917
0.971961790256832,0.801368321243845,0.944955452070859,0.9210249075617,0.862669085441827,0.826805519074372
0.978244699596747,0.801419526035405,0.954083364563655,0.930307459947592,0.866993639579074,0.828224207070883
0.981276418020005,0.801470040167494,0.959406665003059,0.936348470148804,0.870472285082941,0.829518525440482
0.983282116723525,0.801520119439631,0.963284496074141,0.941165322094553,0.873728442944829,0.830798349113244
0.799759274138924,0.201579068293513,0.641574695046396,0.518816700964555,0.30800532478081,0.236463290106996
0.94443552838462,0.798741894933856,0.886682011577209,0.836627611714864,0.769253723917529,0.778880691230789
0.969936239057808,0.801180637657612,0.941768206002717,0.912545822595688,0.8476793507093,0.82086962468829
0.981311355036285,0.801461415645007,0.960752725746235,0.937280089839511,0.867759608331822,0.828613615108603
0.983953957148339,0.801514048787606,0.966880484395093,0.945831512875599,0.874293361125153,0.830715648026757
0.985855632368392,0.801564147004031,0.970361590337458,0.950804923615981,0.878407517244396,0.832186682731795
0.822208666815189,0.201623391816092,0.688782091682355,0.566064099659401,0.318086009621911,0.238362408470881
0.951074430363731,0.798699858519479,0.903081579377215,0.854353759219668,0.770126284068987,0.778106248432245
0.973127356464184,0.801221838648066,0.950946589247827,0.924305245478055,0.850998899206253,0.821752152239111
0.983474281580514,0.801503597376432,0.967433224361418,0.947076335924202,0.872299275605019,0.829891829329106
0.985625224244479,0.801556112519672,0.972465547292466,0.954659950519017,0.879305229918016,0.832112561833331
0.987263436609831,0.801605998478887,0.975201914521479,0.958844909035557,0.883667690617925,0.833651452838763
0.987870345942549,0.801655208412666,0.976806723220981,0.961626237524097,0.88726420685675,0.835058637553248
0.988410276446074,0.801704001334904,0.978035701682752,0.963847249951471,0.89061144190475,0.836447852823481
0.98872834037184,0.801752386626603,0.978988832256661,0.965681842076461,0.893795490578204,0.837833021930922
0.98900159801998,0.801800371065999,0.979783498963048,0.967253722163439,0.896847997130404,0.839217653023123
0.851353226226406,0.201860856412147,0.758168068380218,0.658589294536228,0.359430087986699,0.247894587655202
0.958760063430126,0.79847254373019,0.925463879030289,0.886683078597953,0.773394897732064,0.773790473544258
0.977551121728208,0.80144493686303,0.963222304653481,0.944474425654452,0.86510820062332,0.826579006300455
0.985988890082377,0.801729905875289,0.975702583868403,0.962310953638523,0.889371503394022,0.836250345349482
0.833477516887065,0.201793225615355,0.746672785827652,0.652163251171248,0.352835301750207,0.24550038472569
0.95693851239311,0.798537999628788,0.925207711882947,0.88824187935572,0.774277058202909,0.774987176685483
0.974326625410225,0.801380515135099,0.961349318018645,0.943509974431556,0.862869820683815,0.825257078099298
0.985070272196044,0.801665525240812,0.975166292720631,0.962365049499971,0.887733684104235,0.834826788974788
0.986881390598772,0.801717433199684,0.979069221006713,0.968204527408117,0.896001165689033,0.83746642011768
0.844777269261649,0.20177812790164,0.765363883835645,0.678025422345042,0.362138388066723,0.245972115172984
0.959166639134988,0.798553525592138,0.931568195259737,0.898388416535325,0.778214628381512,0.7753255906517
0.976321404708455,0.801365131254853,0.964300794180209,0.94820264477678,0.865061292856629,0.825130633429802
0.985629370992953,0.801650693129439,0.976788236157313,0.96536144336783,0.890216565078058,0.83484530772217
0.987505665427057,0.801702855520193,0.980413513898563,0.970739254115776,0.898792481238288,0.837561425293488
0.989002968734615,0.801752052507463,0.98236236748199,0.97346413662943,0.903880563675932,0.839378207864665
0.855176501833191,0.201812814092535,0.787134273337998,0.709500383817062,0.381073009643669,0.248466695656996
0.961835651546797,0.798520955300239,0.938041249334756,0.908914454410765,0.782574233444592,0.774526407960689
0.977896878229238,0.801396972608144,0.967944338568544,0.954217865024455,0.871096616489371,0.82620024486882
0.986539712141933,0.801683593217769,0.979034848509288,0.969396234274971,0.896893349024252,0.836375631941679
0.988163025106717,0.801735719967689,0.982189341888355,0.974051051179926,0.905706249811474,0.839244155159526
0.989520988674599,0.801784802708975,0.9838424353587,0.976314969578099,0.910787173641243,0.841141549728473
0.98995524316039,0.801833208871089,0.984681288184982,0.977591035900159,0.914665965398954,0.842841090990705
0.865131551336108,0.20189457332217,0.807021173832267,0.739956606055502,0.41182459930092,0.253415518964409
0.964015888633471,0.798443302097726,0.9438828588949,0.918919021593276,0.789794613148236,0.772739232453814
0.979532234492358,0.801473040825052,0.971203406880118,0.959783725461433,0.880782082241507,0.828469452833309
0.987323155473319,0.801761329458765,0.981048020718545,0.97311168433406,0.907133794014507,0.839466918526664
0.988828006308505,0.801813168246279,0.983809990343,0.977102887904554,0.915959671050191,0.842577788550661
0.860881075695579,0.201874874181673,0.806273412645764,0.744048302198367,0.420634628792463,0.253519536075568
0.963720928933702,0.798462959037024,0.945051934771487,0.922025323398104,0.794155282375351,0.773033434342523
0.978857336646648,0.801453604521044,0.97112593073257,0.96059498019527,0.883338074421172,0.828307414855964
0.987080566146555,0.801742390471423,0.981157830817059,0.973818857857079,0.910047028439588,0.839485478448389
0.988693081778561,0.80179451310752,0.984018997187462,0.977849493743142,0.919165195357974,0.842696541066759
0.989992606794964,0.801843446986126,0.985532130191253,0.979786694895548,0.924148931086092,0.844781529869356
0.866060517154452,0.201905217039989,0.818015633789437,0.761846093296503,0.445306566171904,0.256514710442691
0.965255596789223,0.798434614470696,0.94864530913365,0.928014799215941,0.802140502016364,0.772262918424283
0.979536746473927,0.80148127994931,0.972944038352066,0.963639035922177,0.890500174329085,0.82951367811634
0.987539899480113,0.801771121665463,0.982276610172666,0.975781485807759,0.917042644640016,0.841224090099722
0.989002949098109,0.801823240512265,0.984902238870906,0.979446730403669,0.926020549622082,0.844617332405126
0.990266708957859,0.801872098873455,0.986291357236816,0.981187892538687,0.93076205665453,0.846797229241362
0.990657167798783,0.801920276930935,0.986971405698735,0.982115195976303,0.934111440783713,0.848722063749592
0.99101511439164,0.80196805097474,0.987438857621635,0.982749487953971,0.936870826232538,0.850587397226085
0.991188761775715,0.802015431914617,0.987752653533464,0.983209241396922,0.939259349544727,0.852423757549952
0.87729580950291,0.202078502203891,0.837194889505384,0.789110126839757,0.500886356957211,0.268085809601896
0.967523965407683,0.798269634431712,0.953726233331919,0.936186761820481,0.819017893588138,0.768640823456267
0.981330337206711,0.801642889115035,0.975933858922636,0.968230582824421,0.905984443898314,0.83459787511524
0.988394492165014,0.801935863639662,0.984076215258813,0.978732700196062,0.931298364810826,0.848062690191579
0.857307097152629,0.202002148429132,0.81830830387422,0.771309128750093,0.491699932797143,0.264472160198209
0.964989854536001,0.798343246336144,0.950911020080706,0.933563993142892,0.819113150721212,0.76994124646112
0.977912595800154,0.801570558442766,0.973150385032968,0.965643209503937,0.904136017465714,0.832920525536917
0.987292038838669,0.801863300839101,0.982836509793408,0.977515401950601,0.930411264629851,0.846236683409339
0.846162660385129,0.201929135371317,0.809734668478176,0.764623591606097,0.490827766721997,0.261780406669059
0.626803467963747,0.198423292552952,0.544545562015405,0.467903358397333,0.224374630720876,0.174201089562477
0.322780067450501,0.198126015513793,0.263027659474297,0.211384026402161,0.116879261174197,0.155985818766976
0.144622200309427,0.198073768100084,0.114633650149758,0.0931641477880876,0.0823042117650822,0.151082966643236
0.0632661513002457,0.198025336219699,0.0560388619932418,0.05000148161744,0.0699465994698055,0.148459202780712
0.0369045809195655,0.197977591530693,0.0353580052513696,0.0346524647937463,0.0641891805248069,0.146318644208458
0.290523992199365,0.797914054190067,0.303728044881105,0.315645193203483,0.507691458132035,0.729590723149993
0.0730155228994561,0.201735642614895,0.0811701815418482,0.090319537665889,0.179713139175904,0.231119149874113
0.0453923853204149,0.198352276235256,0.0467628198578309,0.0496374364964593,0.0967327323951189,0.164900866352429
0.0260308986390371,0.19805748378942,0.0297480612167588,0.0327541079009799,0.0709159860202945,0.150827093324905
0.258109181964818,0.797990716544469,0.28203495500327,0.305875516253792,0.514878928557166,0.733356920706538
0.0610160496362263,0.201661812342195,0.0735566899547129,0.0861205612486991,0.179448297738347,0.229849345640574
0.407970305637919,0.798415446278906,0.421615876941496,0.446921292439556,0.635128920478484,0.761822386291911
0.0854676618066415,0.201502446403394,0.106475006746608,0.125247355088808,0.224306842950362,0.232412202321544
0.0762195850552299,0.198586090041685,0.0702144544104493,0.0736617549270506,0.123288792067362,0.171950313090681
0.0335533121568818,0.198292244682277,0.0392381248299073,0.0435241219436981,0.0854632492943442,0.157724874245423
0.328036188936337,0.798226976279709,0.335504495029793,0.357396060038571,0.553334705615523,0.743481811767479
0.0618090352736474,0.201433669738149,0.0782805870451749,0.092017618194397,0.181254329033681,0.225097753520623
0.063671127837571,0.198648993673499,0.0568220066748178,0.0599406717829889,0.110156238076501,0.172075362373726
0.0279707571974118,0.198355769011679,0.0333206536786158,0.0377942086511128,0.0813111923682422,0.159091539380987
0.298414435502275,0.798290860743538,0.30642685898991,0.333114335769324,0.546152799795779,0.745762021788817
0.0553360037965231,0.201371939636872,0.0716647011073617,0.0858037564477241,0.176669970595783,0.223777525440227
0.0576885497337186,0.198709696695119,0.0510120235485301,0.055047517654673,0.108490469770103,0.173432474520969
0.024645082494716,0.198416783112413,0.029941163362013,0.034809831901836,0.0800976451014194,0.160680768471532
0.277145492776112,0.798352198996475,0.285328369165926,0.315820919789141,0.541349962953649,0.748048050034033
0.0510396700314298,0.201312683111646,0.0672699574608332,0.0817960957954006,0.173635468362966,0.222553323251871
0.474358936450143,0.798762261948283,0.439712940200604,0.464490289765816,0.657348075914084,0.772102926404771
0.067538911691014,0.201158883958243,0.096325926760195,0.117156986361518,0.210606822910519,0.222925584767423
0.118760642381306,0.198923263414723,0.0818471780270699,0.0825838551991176,0.136229276413655,0.180251737250177
0.369019234967345,0.798623689483053,0.407784005134878,0.441185494903353,0.633760624512277,0.763177973791441
0.0812316220998927,0.201052724844156,0.0918338658496714,0.107082272235185,0.188248179383859,0.216731329617909
0.577503103273869,0.799020670132652,0.568779544770291,0.585277832481265,0.717578438279596,0.781222031114942
0.0827053111263486,0.200903012259642,0.110164157833502,0.130417663086229,0.204131261934468,0.214906373484018
0.750381141526987,0.799172270784372,0.702132661715493,0.697457281018164,0.761374465850604,0.787071663961967
0.0767615666170659,0.200753155059827,0.114177035891351,0.137243708983237,0.200644320748844,0.210333267794392
0.284005196321251,0.199322431968895,0.203151206379006,0.183849575893579,0.190602075636675,0.192257442942016
0.0872640172095381,0.199030129055362,0.0989697630021932,0.105337843648119,0.149037558921558,0.181342013866416
0.121190507884315,0.198971356684441,0.0923956122400426,0.089760677308469,0.13163537373273,0.177947220240648
0.0533883273334695,0.198914154929531,0.057393243874156,0.0621349169650985,0.113732497238036,0.174789127200371
0.0497451614052879,0.198857748790386,0.044804969783771,0.0480467947914522,0.0990584717846849,0.171827481848925
0.0278973669439319,0.19880186535612,0.031494206954949,0.0361039734948507,0.0861364474597014,0.1688484286648
0.023235657835212,0.198746496477844,0.0248364519689365,0.0289050667849917,0.0754463561092009,0.165862526311592
0.0164457692863876,0.198691634433187,0.0197752689996081,0.0238363265485582,0.06676305689552,0.162870611280551
0.0141850215030553,0.198637271997385,0.0169016724602747,0.020636245402902,0.0598970841993852,0.159883680771982
0.0119862045586735,0.198583401945407,0.0149217503294552,0.0184801693522876,0.0545341291524867,0.156911797278827
0.0110183444078998,0.198530017057318,0.0137014328423618,0.0170654702483461,0.050373727932404,0.153965243967491
0.0102272911398079,0.198477110120587,0.0128677633720372,0.0160984681711586,0.0471417013645415,0.15105365277767
0.00979549815408562,0.198424673933558,0.0123138268785147,0.0154309231132505,0.0446133681547327,0.148185923980593
0.00946244548569825,0.198372701308751,0.0119207127191854,0.014952510367596,0.0426114466547088,0.14537001982601
0.129916987901379,0.798310549042945,0.158533784304792,0.191630727631502,0.40619936458294,0.726876564258517
0.0345687138280979,0.201351869604262,0.0445250254793779,0.056495874622332,0.141447419643868,0.22829692771842
0.019660235723092,0.198729534751218,0.0233736583985713,0.0285751732961799,0.0711396887688257,0.16537009231416
0.012192511026067,0.198436071656826,0.0154676192456573,0.0191625771541677,0.049826337143583,0.150132582323727
0.0107818230187815,0.198381283747745,0.0132884109995322,0.0163883265475957,0.0430751063052272,0.145101082086329
0.00965924942904048,0.198329379547115,0.0121682557722505,0.0151160670138071,0.0401130197312832,0.14180125038451
0.00930374828691509,0.19827820342556,0.011637789850149,0.014475525023664,0.0383765567247843,0.138930275189381
0.126665449745772,0.798215613929151,0.154372285600602,0.185759230549092,0.381525223126634,0.716138815990251
0.355798296518798,0.80143524696677,0.417390387242781,0.478069458108454,0.709263279817715,0.827465269641439
0.1108049672542,0.201745481931232,0.136470618644594,0.167039691371177,0.304850382646669,0.266436586274476
0.0448645373306667,0.198597405826951,0.0549829724517415,0.0668574901579785,0.129657731901084,0.170454880370613
0.0212777923233251,0.198299374251469,0.0269923893318258,0.0328612305237994,0.0693699971273005,0.148381671088049
0.0148031144544941,0.198245201308233,0.018515566778567,0.0223942464234747,0.0506677381947674,0.141905443777611
0.011812886092805,0.198194513649435,0.0149508998670772,0.0182242850655599,0.0437325932420599,0.138402938136778
0.0105776526439621,0.198144543768624,0.0132803902350426,0.0162619035327014,0.0403617666089588,0.135589196278801
0.00979123595925281,0.198095002410889,0.0122828129519913,0.0151107093181464,0.0382461329712507,0.132980320796029
0.0093376384722588,0.198045877814834,0.0116540346567094,0.014371826952699,0.0367152642627026,0.130480566476045
0.127088864995567,0.797982006048323,0.153688177732806,0.183603792585472,0.370811872278701,0.701500176286622
0.355111136986907,0.801656771395163,0.413489814954813,0.471688476617108,0.700505554566858,0.829921128707466
0.109771759758403,0.201973542148495,0.133434743300259,0.162299685121826,0.299355861070295,0.276940742677936
0.0446015973724363,0.198380513761649,0.0541615167804201,0.0654478270053674,0.126962458727659,0.166947838572614
0.258718071986457,0.798065220407075,0.306586223916755,0.349779282655258,0.536778008265861,0.725368190392527
0.0647831587171267,0.201592104646242,0.0810864305371945,0.0981702841327216,0.186215369263243,0.234985181507449
0.0369783700302145,0.198493963329198,0.0433595086745155,0.0505933400229029,0.0943490058021292,0.161358970860669
0.0194941865876167,0.198197845184447,0.0250040128490528,0.0298779111992497,0.0611694389214024,0.143675188874774
0.0154720469223421,0.198144443022067,0.0190557033353973,0.0226835094194292,0.049247976820534,0.138009741140853
0.165468285298113,0.798080755591152,0.201453061081643,0.234141034649607,0.420420207494693,0.713325421280851
0.0397765607346789,0.201571980314098,0.050353696593589,0.061481915147353,0.135506480599584,0.230551126984902
0.29059755783303,0.798505120242116,0.327881582747155,0.366225152187507,0.560713543586099,0.753027610378658
0.0619340799018364,0.201413078892177,0.0783303148103792,0.0945941133265136,0.185614263399243,0.23682531756783
0.0469050238367641,0.198674223083684,0.0496521554063152,0.0557617690209794,0.101327362046164,0.167513581956031
0.0218646518806533,0.198378514875092,0.0276580084103935,0.0326520500676794,0.0664479248107263,0.149452513146511
0.0183381876981944,0.198323717375638,0.0212419718389373,0.0247996566850371,0.052998210224603,0.143422747660164
0.0132040890936616,0.198271963390479,0.0165711923503295,0.0198594679508262,0.045662143457233,0.139554043437094
0.011719846943716,0.198220938370404,0.0142575094331335,0.0171554575606661,0.0410653775076031,0.136258603066277
0.0102089108052961,0.198170356772932,0.0126504488280312,0.0153607366054323,0.0378525511252347,0.133169972141846
0.00954891560051254,0.198120207517564,0.0116789459842966,0.0142135156631139,0.0355232962634494,0.130223407753444
0.00900338261247311,0.198070482949531,0.0110132629134689,0.013433467948566,0.0337894302201515,0.127405288523374
0.00870051626693718,0.19802117597057,0.0105730912936077,0.0129014320643168,0.032472894004493,0.124713130990742
0.0084685556393905,0.197972279524189,0.0102635093311042,0.0125251390111571,0.0314508894964234,0.122144986781655
0.00831742848968243,0.197923786591388,0.0100440469967862,0.0122528624525467,0.0306383801795883,0.119697896779046
0.00820161830547766,0.197875690191211,0.00988153124583002,0.012048857287798,0.0299757482143253,0.117367712136083
0.00811690017979184,0.197827983382519,0.0097580222327137,0.0118910123107563,0.0294212764200012,0.115149337213775
0.00804950510868998,0.197780659265653,0.0096605750123407,0.0117644886448316,0.0289456939881548,0.113037008103091
0.00799583898638253,0.197733710983982,0.00958131825707746,0.0116596666642153,0.0285284212188012,0.111024555494708
0.00795109283268294,0.197687131725329,0.00951478159697966,0.0115700709673502,0.0281549240534466,0.109105627958631
0.113177651753939,0.797619858636618,0.132519155582566,0.156829163138858,0.314021172489531,0.657842415298047
0.327836305683022,0.801995392088696,0.37537024604926,0.428601863743196,0.655751340400174,0.830851034929783
0.0999582918340769,0.202326960884984,0.118174816785076,0.143120353401703,0.277347613793228,0.303868067291798
0.402741788936197,0.79803460999776,0.443819985314418,0.490607408595228,0.670250838860415,0.754132418826235
0.663627527441113,0.801871288577812,0.708032614126545,0.749359756047992,0.857554675324987,0.852670409379157
0.282696411326647,0.202193418136101,0.308796924831089,0.346706991256015,0.450207334932876,0.3084381822897
0.697660100704709,0.79816348083143,0.726007507470759,0.753652521539586,0.808479520937897,0.762799744297441
0.243400213089668,0.201756505214065,0.271081899985037,0.302658968219306,0.367554902333535,0.26218642229783
0.154112063034447,0.19833910333288,0.1595566923872,0.169796541150996,0.184442555979602,0.160220793787548
0.0667004518162955,0.198036752439849,0.0792395609119031,0.0868245179146106,0.0996900277657985,0.133054024553728
0.439017200980092,0.797968012838962,0.47004030448817,0.489273264011343,0.539237073431204,0.694880083255575
0.085347154888443,0.201676301359128,0.103707138752164,0.115617033680521,0.159780440895698,0.230096089244663
0.60593108855015,0.798402333019517,0.603867861352681,0.610936388312111,0.646696254403647,0.744614580966068
0.0944864935133224,0.201513939701526,0.120121228241721,0.13485210777554,0.189718825631062,0.239644854144635
0.160045554368247,0.198576262970202,0.135607685794007,0.131241168915932,0.134335601573346,0.16411052118955
0.0636134061333498,0.198275738387327,0.0752323013994945,0.0801744366302508,0.0939405315919009,0.141646826948714
0.0628644580095228,0.198220653388454,0.0606215545304267,0.0624800290083936,0.0748832294379555,0.13373824801615
0.0345236500737817,0.198168895324884,0.0410702399003765,0.044811718437993,0.0613550240875678,0.12874577576365
0.0285961348733249,0.198117874919934,0.0313027068445478,0.0343208371587664,0.0518813073616275,0.124654445605059
0.019456433513183,0.198067296339896,0.0234841697877899,0.026573370889295,0.0449357258173733,0.120959979149715
0.0161754506531721,0.198017147678508,0.01886446666219,0.0215860362375717,0.039906100698622,0.117559478041491
0.0130290614298961,0.197967421044703,0.0156399060483122,0.0181835510737432,0.0362640799633369,0.114420112590948
0.0115395138080662,0.197918109135627,0.01360729332404,0.0159439511755531,0.0336297829829656,0.111524021943297
0.0103485257684508,0.197869204696449,0.012226523584825,0.0144298572838903,0.0317119203561699,0.108853958428663
0.00967098145178654,0.197820700514347,0.0113132174176414,0.0134066129531664,0.0302996220134463,0.106391742953234
0.128867746833817,0.797753827613341,0.147309657317872,0.170677502452614,0.325218340298985,0.6502893214135
0.0331580792741088,0.201879335536112,0.0390722736483247,0.047207589469756,0.107916886334285,0.231531376892589
0.0192940086861442,0.198213108572558,0.021324958819674,0.0248266329951977,0.0534031911583353,0.138519004703674
0.0119039839878811,0.197907424552454,0.0140891735480341,0.0166661886896711,0.0367037773176731,0.114765729781406
0.0104486727863628,0.19785437532477,0.0119831691972537,0.0141061080870103,0.0314305464255396,0.107557933270204
0.00924478188620201,0.197805511298494,0.0107996792621209,0.0128135917525064,0.0292087728681639,0.104020036698799
0.124711382780346,0.797738329862118,0.141605545167549,0.164175693293381,0.315497163381791,0.643708906093722
0.0316055566864913,0.201893357320804,0.0372886733703891,0.0451660121552748,0.103942387868337,0.230063896918203
0.0189456971227699,0.198199510301338,0.0206405986440171,0.0239481707687985,0.0514248000650503,0.136612721536636
0.0115213638302419,0.197892885593208,0.0135882347515289,0.0160458120244822,0.0352450583251126,0.112304399852838
0.0101815159073904,0.197839741958651,0.0115854423150543,0.0136026706027026,0.0301447043320288,0.104857672139338
0.126510310241157,0.797772376117853,0.144525191183428,0.166959166460211,0.315539689757336,0.643084232459616
0.0317279083130801,0.201860211902967,0.0374119750695837,0.0451534087552965,0.102498269641499,0.228694331939445
0.0191994697878336,0.198232081826326,0.0210689079071429,0.0243312076347024,0.0512375366682331,0.136641632539395
0.158793122564449,0.797909116221319,0.182653836988818,0.208585170630871,0.367403784062305,0.668827945656097
0.0384140760381554,0.201734072613477,0.0453409387944927,0.0542476464075585,0.117020467458999,0.232687117284546
0.0235559908738685,0.198356112183786,0.026087013113404,0.029786431887159,0.059131707576544,0.142907564304985
0.180137772197189,0.798036542348968,0.208424368468322,0.235686603492727,0.3944811901163,0.680751005500735
0.0418373334591128,0.201611459939605,0.0496840953687997,0.0589457238722385,0.121771962140455,0.230234914964571
0.0271081102909692,0.198476399082526,0.0302246907939861,0.0341914743567634,0.0647400787317373,0.147898432447784
0.0151879425688783,0.19817254432785,0.0183992561318199,0.0213906608561952,0.0429020083605171,0.123212325465415
0.169052272167245,0.798104069105081,0.191832969285177,0.215808156392415,0.365712722645107,0.67379367548247
0.0368655703972332,0.201542221871236,0.0443245642708084,0.0525600179051118,0.10949559296742,0.223913007779507
0.0266736144603678,0.198544026398168,0.0284911756907387,0.0319212272921325,0.0607407187296401,0.148377863910762
0.0145196320432274,0.198240879167833,0.0175333804410319,0.0203647853440687,0.0413822678852443,0.124865423845541
0.0124838388858498,0.198185349945804,0.0141915865045688,0.016353907486339,0.0339526124049258,0.116000445910484
0.139938252207128,0.798120111556562,0.161426610514093,0.184012917101561,0.331149552269493,0.665290654768136
0.0332201879353877,0.201526466788467,0.0392713647028009,0.0466860039644962,0.10098103698021,0.22255334000387
0.0214067822520691,0.198559483981702,0.0236345312859214,0.0268973508930576,0.0540762665239697,0.145855152046447
0.0126717609015317,0.198256485829283,0.0151285498331055,0.0176359568908574,0.0370340654911673,0.122184886611524
