Var1,x,z,h,expH_bayes1,expH_bayes2,e1,e2,q1exp1,q1exp2
617,0,1,0.01,0.232491897987537,0.494098358242287,4.00652003107057,1.89402372953047,0.727902799673998,0.797795208769441
618,1,1,0.01,0.273476787797241,0.494337871102568,4.12828271019727,1.89413872463764,0.269710094157963,0.202112996376996
619,0,1,0.01,0.319440834605506,0.494575092254566,4.25831946684712,1.89419806299048,0.760438796885764,0.797977475031121
620,0,1,0.01,0.262201179793091,0.494449959482277,4.12999498420032,1.8941911040174,0.826481856301722,0.801918980124872
621,0,1,0.01,0.240387764699633,0.49432127548822,4.04411680988937,1.89467217295782,0.908560294481709,0.802234793116207
622,0,1,0.01,0.200975286192128,0.494193164764983,3.89142160099574,1.89518784776857,0.915501707274499,0.802288996826841
623,0,1,0.01,0.180703910554,0.494066077966668,3.78836017767715,1.89573129226502,0.934403932816746,0.80233849629563
624,0,1,0.01,0.159591804757596,0.493940004838408,3.67467414750159,1.89630142362696,0.938741647228126,0.802387276781699
625,0,1,0.01,0.146137205437449,0.493814926315886,3.59000303413444,1.89689827844895,0.946199471817256,0.802435673894583
626,0,1,0.01,0.133983390347389,0.493690822491381,3.50846846886711,1.89752190012854,0.949822888731268,0.80248370302061
627,0,1,0.01,0.124922867089774,0.493567673569596,3.44128089050836,1.89817231896943,0.95386905246082,0.802531372359826
628,1,1,0.01,0.15707352923448,0.493820355215174,3.65636081769292,1.89786281986222,0.579829820971422,0.20260386902719
629,0,1,0.01,0.151339079560126,0.49406339113555,3.62485499200077,1.89799714475786,0.859959160658171,0.797789937967789
630,0,1,0.01,0.131653229757879,0.493942267127202,3.50337179215862,1.89808557797431,0.925743046947071,0.802108866924503
631,0,1,0.01,0.121470739405917,0.493817007009086,3.42248069769406,1.89866443886048,0.951028655126591,0.80242947866113
632,0,1,0.01,0.110935903959426,0.493692233655104,3.33640068819563,1.89927947729318,0.957281410687833,0.802482972322888
633,0,1,0.01,0.10369872333024,0.493568410814335,3.26812988112518,1.89992282942813,0.961805398413441,0.802531263216915
634,0,1,0.01,0.0971843096076384,0.493445529953347,3.20333471786922,1.90059332138832,0.96415881064393,0.802578848153462
635,0,1,0.01,0.0919606780693147,0.493323572400343,3.14621159227899,1.90129092483642,0.966385808404443,0.802626075607526
636,1,1,0.01,0.119645387009707,0.493580056422833,3.39530170837366,1.9009894650148,0.65473824599593,0.20270002600685
637,0,1,0.01,0.113122998552003,0.493826545904222,3.31730817217408,1.90113378975524,0.887124619130366,0.797700356119964
638,0,1,0.01,0.098195755079408,0.493706788249176,3.19358450726246,1.90126031382469,0.943127519735405,0.802196099833424
639,0,1,0.01,0.0908772349165373,0.493582597955734,3.11441241493677,1.90188064275867,0.963084929297792,0.802520130584758
640,0,1,0.01,0.0836786424640445,0.493458855863813,3.0367009430694,1.90253810267534,0.968068175641739,0.802573522457406
641,0,1,0.01,0.0788310169185092,0.493336035213773,2.97482287343509,1.90322428445744,0.971211682159124,0.802621452848124
642,0,1,0.01,0.0745589021460119,0.49321412825739,2.91749997070309,1.90393796741387,0.972800816132924,0.802668678783121
643,0,1,0.01,0.0711572244557583,0.493093116376121,2.86685897149695,1.90467909775402,0.97423399969539,0.80271555735789
644,1,1,0.01,0.0967252693184048,0.493353370658143,3.14039602890602,1.90437951869135,0.711893194335748,0.202791014672117
645,0,1,0.01,0.0910099694566228,0.493603283296602,3.03727870723299,1.90452820946168,0.908663979128798,0.797616002933757
646,0,1,0.01,0.0779177684967835,0.49348464964197,2.91056663908882,1.90468931677558,0.954265287700364,0.802278143882726
647,0,1,0.01,0.0721362184940909,0.493361295696077,2.83532676948106,1.90534796737014,0.970778824611644,0.80260577246511
648,1,1,0.01,0.105068052351486,0.493618918649618,3.15659658702692,1.9049666027489,0.706732885284644,0.202685928343091
649,0,1,0.01,0.0995941933780723,0.493866463249024,3.04184392292851,1.90503586749272,0.911658361231258,0.797716043434942
650,0,1,0.01,0.0799161298989595,0.493744881792601,2.87741664118913,1.90513444173346,0.95267408883656,0.802180317126143
651,1,1,0.01,0.116922553160414,0.493997795179377,3.22522302723732,1.90466888875857,0.679149201116845,0.202530292898917
652,0,1,0.01,0.108893765655253,0.494241566191486,3.09077612881841,1.90464495413813,0.903911221463691,0.797858144736127
653,0,1,0.01,0.0859260399125616,0.494116185428309,2.90333556449875,1.90466610295289,0.948932972589492,0.802040972820223
654,1,1,0.01,0.130625056390236,0.494364958479078,3.29208580591303,1.90411534793235,0.665843792461604,0.20238581549287
655,0,1,0.01,0.121833557876481,0.4946049611032,3.14778193269348,1.90401020553599,0.903862207487793,0.797996258997775
656,1,1,0.01,0.197715286891662,0.494843150613705,3.6265037016772,1.90383979106958,0.520847223775716,0.201919577578364
657,0,1,0.01,0.202983599015333,0.495078941046788,3.53660465416407,1.90362388940112,0.874078901917739,0.79817082838134
658,0,1,0.01,0.140060516320611,0.494945137279501,3.22363351986017,1.9034877001432,0.91057007655132,0.801728829231759
659,1,1,0.01,0.212998518344458,0.495184619926985,3.680146045575,1.9027713812684,0.581969669948876,0.202063974838908
660,0,1,0.01,0.200615608493929,0.495416176340338,3.52609173776899,1.90250873362914,0.891353374683618,0.798304791734276
661,0,1,0.01,0.143467484609086,0.49527921093619,3.2239578333719,1.90232719316389,0.921302665648747,0.801603558861288
662,0,1,0.01,0.114060218746969,0.495139492484995,3.01892262423548,1.90264273548663,0.956624980923524,0.801920482041546
663,0,1,0.01,0.0885966506693917,0.495000507727738,2.82474582532312,1.9029915530187,0.96506879436256,0.801978112570244
664,0,1,0.01,0.0738795963206806,0.49486271147729,2.68546163408861,1.90336799948661,0.973036175036228,0.802031680437704
665,1,1,0.01,0.121937075989151,0.495103559304452,3.11597496343487,1.90264536977927,0.722880710121571,0.202100894420304
666,1,1,0.01,0.152114346381898,0.494970384876756,3.45857975886155,1.90251668605892,0.439746081959034,0.198285691962948
667,0,1,0.01,0.150859777281405,0.495209239065151,3.34781576925124,1.901792398557,0.799296062811009,0.797946437518193
668,0,1,0.01,0.119979478983605,0.495075241546123,3.11093061922876,1.901656310747,0.90812574388623,0.801675582263364
669,0,1,0.01,0.0976785516791014,0.494937727604539,2.9190605117197,1.90202743803434,0.953258915446632,0.801997694573532
670,1,1,0.01,0.160749928146971,0.495177266001571,3.41336909449561,1.90129947164971,0.648589733340133,0.202071047849149
671,0,1,0.01,0.148242231074994,0.495408346539836,3.23014665203098,1.90103598164684,0.909222944906773,0.79830203028577
672,0,1,0.01,0.107527562634132,0.495271995791186,2.94695741180462,1.90088801524435,0.940610867948477,0.801606854479498
673,0,1,0.01,0.0882924748793535,0.49513285520937,2.77180670589832,1.90123606304936,0.966061694083071,0.801922879821478
674,0,1,0.01,0.0712404974586732,0.494994433220169,2.60943772471108,1.90161703635083,0.972025670157441,0.801980309223349
675,0,1,0.01,0.0615534283238996,0.494857182883504,2.49455669618249,1.90202518105717,0.977550280882318,0.802033668878405
676,0,1,0.01,0.0543034817058709,0.494721091374168,2.39921493694245,1.90245958485899,0.97996885042337,0.802086259970398
677,0,1,0.01,0.049658171478748,0.494586138288732,2.32601082234386,1.90292047104736,0.98200384095492,0.802138414803255
678,1,1,0.01,0.0795088405153953,0.494829808117906,2.68534737510502,1.90223340278981,0.785582655040569,0.202208284848142
679,0,1,0.01,0.0723688216051354,0.495064595715477,2.52714153317624,1.90201180210662,0.939062689381686,0.798171342394191
680,0,1,0.01,0.057512616976343,0.494931510893901,2.36773209719871,1.90193302030988,0.967218580949623,0.801734983235876
681,0,1,0.01,0.0514234338321208,0.494795232827472,2.28029591952533,1.90235213128645,0.979629634591826,0.802052945742871
682,0,1,0.01,0.0459703174847653,0.494659610995904,2.20377001814754,1.90280551014335,0.982463959532831,0.802109676843084
683,0,1,0.01,0.0429359998709573,0.494525104609318,2.14891935658342,1.90328664648052,0.984465694482159,0.802162012052693
684,0,1,0.01,0.0405455992479212,0.494391702020886,2.10204954811874,1.90379455447401,0.985295554785825,0.802213592499052
685,0,1,0.01,0.038933834384518,0.4942593831186,2.06370631109535,1.90432939773028,0.986006159291186,0.802264756640644
686,0,1,0.01,0.0376506432884136,0.494128126881094,2.02994107895324,1.9048913412068,0.986458482728462,0.80231551984434
687,0,1,0.01,0.0366597823849905,0.49399791236918,2.00010572978927,1.90548053202049,0.986844844099947,0.802365890751612
688,1,1,0.01,0.0596135115461143,0.494248877605001,2.31019808686016,1.90486712856447,0.827570313713375,0.202437964111772
689,0,1,0.01,0.0553881337288916,0.494490258098092,2.18482195480844,1.90471898646731,0.95054603489653,0.7979532336777
690,1,1,0.01,0.102739153806239,0.494729823703331,2.65501401507987,1.90450338580442,0.699866255303739,0.201962746687319
691,0,1,0.01,0.0997286526118916,0.494966957688438,2.50468807401753,1.90424258163105,0.921167833781005,0.79812818103615
692,1,1,0.01,0.19138880784298,0.495201690831957,3.1169495848144,1.90393793717965,0.566637254782873,0.201782275113348
693,0,1,0.01,0.199931811859178,0.495434029551699,2.9985434869223,1.9035926149793,0.901939624894532,0.798306393929865
694,0,1,0.01,0.118586653349367,0.495296498536283,2.59640482492297,1.90344954779632,0.916983618460618,0.801596217889292
695,0,1,0.01,0.0961387038200451,0.495156126546082,2.4149365988934,1.90380823785426,0.968367825873684,0.801914139475105
696,1,1,0.01,0.196711743367459,0.495394059601392,3.04112846720892,1.90297477616855,0.677164164339959,0.201986772449082
697,0,1,0.01,0.190172287840656,0.49562364054829,2.87529270817761,1.90261377540864,0.941015027664319,0.798384266628558
698,0,1,0.01,0.108706368656411,0.495484450775208,2.47487316447784,1.90245295185022,0.933406220637836,0.801525970819217
699,0,1,0.01,0.0883702579195485,0.495342635751627,2.30625620583456,1.90279139036882,0.973774413885733,0.801842270647047
700,0,1,0.01,0.0603151273903144,0.495201566028042,2.10649062033972,1.90316217361469,0.973964373797995,0.801900545138223
701,0,1,0.01,0.0507500855348564,0.495061696658804,2.00504301646008,1.90355971682194,0.983059062360716,0.801954902103929
702,0,1,0.01,0.0417216913048255,0.494923014415153,1.91163084172322,1.90398315226962,0.984120792142705,0.802008480181298
703,0,1,0.01,0.0378516109671217,0.494785498704667,1.85505778506402,1.90443275883034,0.986644444727116,0.802061611762752
704,1,1,0.01,0.0684991032181108,0.495027666050787,2.22058728021173,1.9036441973988,0.829448723585294,0.202131209041072
705,1,1,0.01,0.0963357210079792,0.494894935259956,2.65531821489022,1.90358128646689,0.570116009857674,0.198257793836635
706,1,1,0.01,0.11470500976478,0.494758357553421,2.95570979228137,1.90403268850234,0.271174848728983,0.197933122157724
707,0,1,0.01,0.142704527373769,0.4950006556256,3.01869125127678,1.9032515761205,0.675794671939813,0.79785873069032
708,0,1,0.01,0.114099605063592,0.494868349799499,2.78900873524385,1.90320106752196,0.853507150962101,0.801752363921643
709,1,1,0.01,0.166730857193165,0.495108641017909,3.24951093131404,1.90241811308229,0.501063084743886,0.20209322716727
710,0,1,0.01,0.167398985929507,0.495340805096583,3.13037243628753,1.90209405358787,0.847395484358631,0.798276139440404
711,0,1,0.01,0.121973432355695,0.495204781371941,2.81349419139173,1.90200650548524,0.915886965471419,0.801631805266755
712,0,1,0.01,0.0966317344128435,0.495065789621113,2.58897370765948,1.9024189894952,0.958248444160558,0.80194876059902
713,0,1,0.01,0.0737842515855996,0.494927484195801,2.37724460111707,1.90286481265742,0.969318119185392,0.80200628115678
714,0,1,0.01,0.0604578147538051,0.494790323170211,2.22555948795073,1.90333771979067,0.977427243890515,0.802059621742044
715,0,1,0.01,0.0507505704720198,0.494654294457881,2.10237953619766,1.90383678216802,0.980943577176523,0.802112200013018
716,0,1,0.01,0.0446351035178477,0.49451937786589,2.00999316454312,1.90436222548173,0.983646692763786,0.802164351744771
717,0,1,0.01,0.0403116014868046,0.494385552271925,1.93611596686098,1.90491427433683,0.985225832015897,0.802216091963446
718,0,1,0.01,0.0373769371487053,0.494252796617199,1.87759988801386,1.90549313380274,0.986408234174715,0.802267429347602
719,0,1,0.01,0.0352431377690721,0.494121089934557,1.82934231229574,1.90609898668274,0.987207276866127,0.802318371861477
720,1,1,0.01,0.0608766427354027,0.494371044932052,2.18342972302304,1.90539901280938,0.835140210097653,0.202390160353449
721,1,1,0.01,0.0898163612537767,0.494244605681116,2.65433258905319,1.90547821433796,0.567467182693112,0.198014342492771
722,0,1,0.01,0.0828924708709164,0.494492449968419,2.42454056536803,1.90477187264318,0.856416598298762,0.797664327570988
723,0,1,0.01,0.0645894938888614,0.494364938465473,2.19655043336576,1.90483390699783,0.942818820445339,0.801941188918314
724,1,1,0.01,0.112025191756064,0.494611257285484,2.71628698581496,1.90410815079366,0.69026946071821,0.202288817559147
725,0,1,0.01,0.101229554725145,0.49484886419611,2.4929747962672,1.90384057335654,0.916723180622013,0.798089162369032
726,1,1,0.01,0.183797071917049,0.495084622790955,3.15423414213135,1.90351383444312,0.569646476136554,0.20182741298688
727,1,1,0.01,0.195699185190912,0.494950796049427,3.45988251338282,1.90348102844471,0.351231879508535,0.198273309437016
728,1,1,0.01,0.19153238739905,0.494813662162569,3.52649410578876,1.90395280770511,0.154465823644673,0.197954060205339
729,0,1,0.01,0.268774829293818,0.495055384188217,3.83341950866352,1.90313170097087,0.611046203784936,0.797880204950947
730,0,1,0.01,0.240571119368403,0.494922542024001,3.74789459763558,1.90309829443349,0.76215462581105,0.801731995862909
731,0,1,0.01,0.212192637172344,0.494785832149193,3.58287299731158,1.90358056378165,0.889999714321293,0.802056229675918
732,0,1,0.01,0.161355140185355,0.494649736548626,3.29163564733162,1.90409880912861,0.922861936605711,0.802113615693992
733,0,1,0.01,0.12882022483491,0.494514733255069,3.04402501776179,1.90464469507266,0.950365165030333,0.80216616637371
734,0,1,0.01,0.100252375648647,0.494380812458914,2.80192605337701,1.90521718552047,0.960339958246299,0.80221795602032
735,0,1,0.01,0.0819763390776228,0.494247954258615,2.61076585558839,1.90581645548299,0.969491478533506,0.802269336380438
736,0,1,0.01,0.068003572074248,0.494116137766759,2.44651159515327,1.90644268822615,0.974323020783032,0.802320323907192
737,0,1,0.01,0.0586069613879653,0.493985342159426,2.31584601866438,1.90709604976581,0.978331809155309,0.802370927250973
738,0,1,0.01,0.0516228988702828,0.493855546709831,2.2068218061287,1.90777668586758,0.980884059864351,0.802421154298844
739,0,1,0.01,0.0466510070047221,0.493726730795673,2.11756560035924,1.90848472282535,0.982883100643468,0.802471012878915
740,0,1,0.01,0.0428958501651777,0.493598873903027,2.04230889132002,1.90922026832637,0.984296496007746,0.802520510779547
741,0,1,0.01,0.0400713618190967,0.493471955629788,1.97860418572883,1.90998341231509,0.985399465654052,0.802569655750138
